Date,High,Low,Open,Close,Volume,Adj Close
2020-01-02,392.0,387.25,387.75,391.5,103987.0,391.5
2020-01-03,392.0,385.5,391.5,386.5,125931.0,386.5
2020-01-06,387.75,382.75,386.25,384.75,112130.0,384.75
2020-01-07,385.75,383.5,385.0,384.5,93541.0,384.5
2020-01-08,385.5,382.25,384.0,384.25,135523.0,384.25
2020-01-09,387.0,382.25,383.75,383.25,130937.0,383.25
2020-01-10,386.75,376.5,383.25,385.75,226659.0,385.75
2020-01-13,389.5,385.5,386.5,389.5,139994.0,389.5
2020-01-14,390.5,388.25,389.25,389.0,115957.0,389.0
2020-01-15,390.25,386.5,388.75,387.5,141478.0,387.5
2020-01-16,387.75,375.25,387.25,375.5,230557.0,375.5
2020-01-17,389.5,376.75,377.0,389.25,293121.0,389.25
2020-01-21,389.25,384.25,389.0,387.5,182958.0,387.5
2020-01-22,391.0,386.75,387.5,388.75,155603.0,388.75
2020-01-23,394.0,387.5,388.5,393.75,256298.0,393.75
2020-01-24,393.25,386.5,393.25,387.25,196121.0,387.25
2020-01-27,384.75,377.25,384.25,380.5,264471.0,380.5
2020-01-28,387.0,378.5,382.5,386.5,243266.0,386.5
2020-01-29,388.25,382.75,385.5,384.25,136811.0,384.25
2020-01-30,385.0,378.5,384.5,379.5,160206.0,379.5
2020-01-31,382.75,378.75,381.5,381.25,151805.0,381.25
2020-02-03,382.0,376.5,380.5,378.75,216443.0,378.75
2020-02-04,383.5,378.25,378.25,382.25,176002.0,382.25
2020-02-05,383.25,379.5,381.5,380.75,122103.0,380.75
2020-02-06,381.75,376.0,380.25,379.25,191891.0,379.25
2020-02-07,385.0,380.0,380.25,383.5,256721.0,383.5
2020-02-10,383.5,379.0,383.25,381.75,219017.0,381.75
2020-02-11,382.0,378.0,381.0,379.75,200407.0,379.75
2020-02-12,383.75,378.25,379.75,383.0,241461.0,383.0
2020-02-13,382.75,379.0,382.25,379.5,202459.0,379.5
2020-02-14,381.5,376.25,379.5,377.75,216864.0,377.75
2020-02-18,383.25,378.0,378.5,383.0,215110.0,383.0
2020-02-19,382.75,378.5,382.25,380.5,172265.0,380.5
2020-02-20,381.25,378.0,380.75,378.5,173142.0,378.5
2020-02-21,380.5,376.25,378.25,377.0,169068.0,377.0
2020-02-24,376.25,370.0,376.25,372.25,170528.0,372.25
2020-02-25,374.75,371.25,373.0,372.5,119868.0,372.5
2020-02-26,374.0,368.25,372.0,370.5,268795.0,370.5
2020-02-27,370.0,361.75,369.75,364.5,156142.0,364.5
2020-02-28,367.25,362.75,364.5,366.5,18809.0,366.5
2020-03-02,375.75,366.0,366.5,374.75,6092.0,374.75
2020-03-03,383.75,375.75,375.75,381.75,3194.0,381.75
2020-03-04,388.5,380.0,382.0,387.0,3275.0,387.0
2020-03-05,387.5,382.0,387.5,384.5,1830.0,384.5
2020-03-06,385.5,377.0,383.75,377.25,1277.0,377.25
2020-03-09,377.5,368.5,372.0,374.25,921.0,374.25
2020-03-10,381.5,377.5,379.0,380.0,605.0,380.0
2020-03-11,380.5,377.0,380.25,379.25,942.0,379.25
2020-03-12,377.5,367.0,377.5,369.75,342.0,369.75
2020-03-13,375.5,370.0,370.0,370.75,191029.0,370.75
2020-03-16,367.75,354.0,362.5,354.75,188791.0,354.75
2020-03-17,356.75,342.75,355.25,344.0,219215.0,344.0
2020-03-18,345.25,332.0,344.0,335.25,255105.0,335.25
2020-03-19,354.75,336.5,336.5,345.5,223252.0,345.5
2020-03-20,356.75,342.25,346.5,343.75,189068.0,343.75
2020-03-23,345.5,338.25,340.25,343.5,114729.0,343.5
2020-03-24,350.5,338.0,343.5,347.25,126658.0,347.25
2020-03-25,352.75,345.75,347.5,348.5,118826.0,348.5
2020-03-26,349.25,343.75,348.25,348.75,113530.0,348.75
2020-03-27,350.0,342.5,348.5,346.0,114028.0,346.0
2020-03-30,346.75,340.0,343.0,341.25,108485.0,341.25
2020-03-31,344.75,333.5,341.75,340.75,208191.0,340.75
2020-04-01,342.75,333.5,341.25,334.75,151929.0,334.75
2020-04-02,343.25,333.0,335.0,333.5,151692.0,333.5
2020-04-03,338.5,328.0,334.5,330.75,158652.0,330.75
2020-04-06,331.75,325.5,329.75,327.75,111044.0,327.75
2020-04-07,335.5,328.0,328.0,331.5,157368.0,331.5
2020-04-08,334.0,328.25,332.0,330.0,151312.0,330.0
2020-04-09,333.5,328.0,330.75,331.75,169665.0,331.75
2020-04-13,334.0,326.5,332.25,331.5,147086.0,331.5
2020-04-14,332.0,325.75,331.25,326.0,191905.0,326.0
2020-04-15,326.75,317.5,326.0,319.25,161437.0,319.25
2020-04-16,323.0,317.75,318.75,319.75,136583.0,319.75
2020-04-17,325.5,319.5,319.75,322.25,99361.0,322.25
2020-04-20,323.25,313.5,322.5,314.25,150677.0,314.25
2020-04-21,316.25,301.0,314.25,309.25,197926.0,309.25
2020-04-22,320.25,308.25,310.0,317.5,146968.0,317.5
2020-04-23,323.5,315.0,317.0,319.25,136849.0,319.25
2020-04-24,320.75,312.0,319.25,315.75,113476.0,315.75
2020-04-27,315.75,304.25,315.0,305.5,108694.0,305.5
2020-04-28,308.5,301.25,305.0,302.75,138104.0,302.75
2020-04-29,308.75,300.25,302.75,304.5,121804.0,304.5
2020-04-30,313.0,303.5,305.25,311.5,11086.0,311.5
2020-05-01,311.5,308.0,311.0,311.5,3512.0,311.5
2020-05-04,310.75,305.5,309.5,310.75,2622.0,310.75
2020-05-05,314.75,310.5,310.5,313.0,867.0,313.0
2020-05-06,315.0,311.0,315.0,311.75,522.0,311.75
